"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_2394__cf_in_412__R","venue_2394__cf_in_412","R",8543,"2394","Comerica Park","DET",-0.0045047626627943,0.00305092672441193,-0.000627395782651647,0.0021285920002055,-0.00513215844544595,37.453056068662,0.00372008841038352,"xbh_resid"
"venue_2395__base__L","venue_2395__base","L",9417,"2395","AT&T Park","SFG",-0.0093018232337361,0.00283432801531812,0.00055458356841275,0.00209040638648522,-0.00874723966532335,-6.60487487217758,0.00352181972268249,"xbh_resid"
"venue_2395__base__R","venue_2395__base","R",11566,"2395","AT&T Park","SFG",-0.0093018232337361,0.00283432801531812,-0.00126310966353095,0.0020845294729344,-0.010564932897267,-28.7575729759626,0.00351833460915094,"xbh_resid"
"venue_2395__bullpen_center__L","venue_2395__bullpen_center","L",10129,"2395","Oracle Park","SFG",-0.007495456346712,0.00272635580042564,-0.00019263400927425,0.00206506268479679,-0.00768809035598625,6.30325202417871,0.00342016079192991,"xbh_resid"
"venue_2395__bullpen_center__R","venue_2395__bullpen_center","R",13134,"2395","Oracle Park","SFG",-0.007495456346712,0.00272635580042564,-0.000378299912288169,0.00205842338923477,-0.00787375625900017,4.04049358653197,0.00341615614395233,"xbh_resid"
"venue_2397__base__L","venue_2397__base","L",39,"2397","Tokyo Dome","CHC",0.000443485530438833,0.00821484448311189,1.05163054051685e-05,0.00236348081254512,0.000454001835844001,105.533037935814,0.00854808232488333,"xbh_resid"
"venue_2397__base__R","venue_2397__base","R",49,"2397","Tokyo Dome","CHC",0.000443485530438833,0.00821484448311189,2.32642839727417e-05,0.00236263449884632,0.000466749814411575,105.688400851667,0.00854784836417052,"xbh_resid"
"venue_2523__steinbrenner__L","venue_2523__steinbrenner","L",1914,"2523","George M. Steinbrenner Field","TBR",-0.00564808088098557,0.00456440599833191,-0.000593073633313283,0.00227555867937435,-0.00624115451429885,23.9374338064212,0.00510019307682408,"xbh_resid"
"venue_2523__steinbrenner__R","venue_2523__steinbrenner","R",2157,"2523","George M. Steinbrenner Field","TBR",-0.00564808088098557,0.00456440599833191,0.000162855536175061,0.00227245233390462,-0.0054852253448105,33.1501383405156,0.0050988078731677,"xbh_resid"
"venue_2529__sutter_health__L","venue_2529__sutter_health","L",2683,"2529","Sutter Health Park","ATH",0.0146396504030037,0.00383919099546841,0.000456474867712051,0.00223948110660658,0.0150961252707157,283.980387769549,0.00444462182041774,"xbh_resid"
"venue_2529__sutter_health__R","venue_2529__sutter_health","R",4230,"2529","Sutter Health Park","ATH",0.0146396504030037,0.00383919099546841,0.000658637091885474,0.00222542625413327,0.0152982874948891,286.444191144838,0.00443755670524573,"xbh_resid"
"venue_2536__base__L","venue_2536__base","L",8,"2536","TD Ballpark","TOR",-0.00080350041348786,0.0083806405610997,2.2074615893887e-06,0.00236623349702549,-0.000801292951898471,90.2344353028611,0.00870828325083623,"xbh_resid"
"venue_2536__base__R","venue_2536__base","R",38,"2536","TD Ballpark","TOR",-0.00080350041348786,0.0083806405610997,-6.34106253231786e-05,0.00236357972377269,-0.000866911038811039,89.4347306860553,0.00870756253638059,"xbh_resid"
"venue_2536__dunedin__L","venue_2536__dunedin","L",251,"2536","TD Ballpark","TOR",0.0116462780327858,0.00614859785181677,-6.81134218163468e-05,0.002347158109029,0.0115781646109694,241.106090244098,0.00658136815047953,"xbh_resid"
"venue_2536__dunedin__R","venue_2536__dunedin","R",835,"2536","TD Ballpark","TOR",0.0116462780327858,0.00614859785181677,0.00095521820653665,0.00232416032873273,0.0126014962393224,253.577697787423,0.00657320141004525,"xbh_resid"
"venue_2602__base__L","venue_2602__base","L",17583,"2602","Great American Ball Park","CIN",0.00794680361823856,0.00241525409574014,0.00130659140505276,0.00196497797949946,0.00925339502329132,212.773521287111,0.00311361378576524,"xbh_resid"
"venue_2602__base__R","venue_2602__base","R",25388,"2602","Great American Ball Park","CIN",0.00794680361823856,0.00241525409574014,-0.000701278060056245,0.00195743649581332,0.00724552555818232,188.303096184188,0.00310885991677519,"xbh_resid"
"venue_2680__base__L","venue_2680__base","L",17585,"2680","Petco Park","SDP",-0.00615749238534826,0.00241862108761491,-0.000554263146908872,0.00196733932173885,-0.00671175553225713,18.2020973398735,0.00311771582610016,"xbh_resid"
"venue_2680__base__R","venue_2680__base","R",24927,"2680","Petco Park","SDP",-0.00615749238534826,0.00241862108761491,8.52428348802871e-05,0.00196019023487993,-0.00607224955046797,25.9959223380505,0.00311320955323829,"xbh_resid"
"venue_2681__base__L","venue_2681__base","L",19185,"2681","Citizens Bank Park","PHI",0.00242132644661715,0.00240883485968522,0.00116869668404416,0.00195994771231363,0.00359002313066132,143.752541518848,0.00310545977533733,"xbh_resid"
"venue_2681__base__R","venue_2681__base","R",24346,"2681","Citizens Bank Park","PHI",0.00242132644661715,0.00240883485968522,-0.00098426262966003,0.0019552699209997,0.00143706381695712,117.513868860524,0.00310250960436884,"xbh_resid"
"venue_2735__base__L","venue_2735__base","L",128,"2735","Journey Bank Ballpark","NYM",-0.00386226583108352,0.00771181383354814,-0.000230863629092032,0.00235644420163944,-0.00409312946017555,50.1159713655212,0.00806380194937504,"xbh_resid"
"venue_2735__base__R","venue_2735__base","R",107,"2735","Journey Bank Ballpark","NYM",-0.00386226583108352,0.00771181383354814,-6.33277416592639e-05,0.00235801000933784,-0.00392559357274278,52.1577746085686,0.00806425965649928,"xbh_resid"
"venue_2756__base__L","venue_2756__base","L",18,"2756","Sahlen Field","TOR",-0.000131825543796091,0.00840058342649437,0.000103572913583809,0.00236532538998813,-2.8252630212282e-05,99.655677879671,0.00872723129669509,"xbh_resid"
"venue_2756__base__R","venue_2756__base","R",23,"2756","Sahlen Field","TOR",-0.000131825543796091,0.00840058342649437,-0.000113614153396276,0.00236487314723446,-0.000245439697192366,97.0087628544598,0.00872710873703327,"xbh_resid"
"venue_2756__buffalo__L","venue_2756__buffalo","L",298,"2756","Sahlen Field","TOR",0.00515506122743467,0.00600489051983455,-0.000144707161703179,0.00234419417449425,0.00501035406573149,161.062482414887,0.00644623583829599,"xbh_resid"
"venue_2756__buffalo__R","venue_2756__buffalo","R",899,"2756","Sahlen Field","TOR",0.00515506122743467,0.00600489051983455,0.00053737162218657,0.00232162281574829,0.00569243284962124,169.375153176361,0.00643806202624686,"xbh_resid"
"venue_2889__base__L","venue_2889__base","L",17934,"2889","Busch Stadium","STL",-0.0108932262026348,0.00240588537080556,-0.000703708428572899,0.00196148626376668,-0.0115969346312077,-41.3348453411814,0.0031041444522447,"xbh_resid"
"venue_2889__base__R","venue_2889__base","R",27043,"2889","Busch Stadium","STL",-0.0108932262026348,0.00240588537080556,-0.000126035894729744,0.00195313936050772,-0.0110192620973646,-34.294600584704,0.0030988768576729,"xbh_resid"
"venue_2__base__L","venue_2__base","L",9254,"2","Oriole Park at Camden Yards","BAL",0.00275854373496671,0.00271782172472314,0.000364126577465045,0.00206895407574249,0.00312267031243175,138.056791703505,0.00341571747878956,"xbh_resid"
"venue_2__base__R","venue_2__base","R",16457,"2","Oriole Park at Camden Yards","BAL",0.00275854373496671,0.00271782172472314,-0.00015400645674495,0.0020549049674438,0.00260453727822176,131.742170246628,0.00340722604953095,"xbh_resid"
"venue_2__wall_deep__L","venue_2__wall_deep","L",5772,"2","Oriole Park at Camden Yards","BAL",-0.0120283597855059,0.00322672653446107,-0.000514122818606776,0.0021589118686287,-0.0125424826041127,-52.8584833337217,0.00388235297013306,"xbh_resid"
"venue_2__wall_deep__R","venue_2__wall_deep","R",6779,"2","Oriole Park at Camden Yards","BAL",-0.0120283597855059,0.00322672653446107,-0.000402085388687989,0.00215383236857279,-0.0124304451741939,-51.4930541635526,0.00387953064172807,"xbh_resid"
"venue_2__wall_medium__L","venue_2__wall_medium","L",3392,"2","Oriole Park at Camden Yards","BAL",0.00280892863760591,0.00381548104492827,0.00139597982654778,0.00222614880928393,0.00420490846415369,151.246308300791,0.00441742392410817,"xbh_resid"
"venue_2__wall_medium__R","venue_2__wall_medium","R",3663,"2","Oriole Park at Camden Yards","BAL",0.00280892863760591,0.00381548104492827,-0.001182021854108,0.00222333576632629,0.00162690678349791,119.827534253011,0.00441600696716305,"xbh_resid"
"venue_31__base__L","venue_31__base","L",18743,"31","PNC Park","PIT",-0.00223717592044318,0.00240144365710663,0.00376223418140277,0.0019565591246545,0.00152505826095958,118.586279935473,0.00309758861802636,"xbh_resid"
"venue_31__base__R","venue_31__base","R",25982,"31","PNC Park","PIT",-0.00223717592044318,0.00240144365710663,-0.00393264136709112,0.00195002624240566,-0.00616981728753431,24.8068390615568,0.00309346633799827,"xbh_resid"
"venue_3289__base__L","venue_3289__base","L",12725,"3289","Citi Field","NYM",-0.00855737185556024,0.00263175467785488,0.000299983412306174,0.00203645446900175,-0.00825738844325406,-0.63493118334772,0.00332765375132814,"xbh_resid"
"venue_3289__base__R","venue_3289__base","R",15187,"3289","Citi Field","NYM",-0.00855737185556024,0.00263175467785488,-0.000951804148193511,0.00203208429754628,-0.00950917600375375,-15.8907903297067,0.00332498109419365,"xbh_resid"
"venue_3289__rf_in_362__L","venue_3289__rf_in_362","L",6739,"3289","Citi Field","NYM",-0.00608852949864375,0.00305491645521324,0.000276629701794398,0.0021357437788555,-0.00581189979684935,29.1688722021708,0.00372745436420791,"xbh_resid"
"venue_3289__rf_in_362__R","venue_3289__rf_in_362","R",8072,"3289","Citi Field","NYM",-0.00608852949864375,0.00305491645521324,-0.000740397064635099,0.00213031112149902,-0.00682892656327884,16.7741036437328,0.00372434424063016,"xbh_resid"
"venue_32__base__L","venue_32__base","L",17825,"32","American Family Field","MIL",0.00368960468971656,0.00242017884530963,0.000229233382069686,0.00196706491666534,0.00391883807178624,147.759894351958,0.0031187513574602,"xbh_resid"
"venue_32__base__R","venue_32__base","R",24498,"32","American Family Field","MIL",0.00368960468971656,0.00242017884530963,5.18062740929917e-05,0.00196053265833743,0.00374141096380955,145.59754424284,0.00311463544378662,"xbh_resid"
"venue_3309__base__L","venue_3309__base","L",20138,"3309","Nationals Park","WSH",-0.00348000487492877,0.00239653881595919,-0.000392239637015384,0.0019532960678561,-0.00387224451194416,52.8079534270971,0.003091725056518,"xbh_resid"
"venue_3309__base__R","venue_3309__base","R",24814,"3309","Nationals Park","WSH",-0.00348000487492877,0.00239653881595919,0.000127165338881227,0.00194903369602254,-0.00335283953604755,59.1380763666745,0.00308903393387485,"xbh_resid"
"venue_3312__base__L","venue_3312__base","L",20167,"3312","Target Field","MIN",-4.0335325354768e-05,0.00239668621105999,-0.00260312367323864,0.00195137494369021,-0.0026434589985934,67.7834806685425,0.00309062598273345,"xbh_resid"
"venue_3312__base__R","venue_3312__base","R",25005,"3312","Target Field","MIN",-4.0335325354768e-05,0.00239668621105999,0.002600051304531,0.00194697909637818,0.00255971597917623,131.195921468822,0.00308785239220056,"xbh_resid"
"venue_3313__base__L","venue_3313__base","L",17556,"3313","Yankee Stadium","NYY",-0.00156667199144175,0.00242083858123598,0.000441311407545638,0.00196936466528027,-0.00112536058389611,86.2849391553865,0.00312071412039858,"xbh_resid"
"venue_3313__base__R","venue_3313__base","R",24804,"3313","Yankee Stadium","NYY",-0.00156667199144175,0.00242083858123598,-0.000560645860646385,0.00196234731903025,-0.00212731785208814,74.073826474169,0.00311629049302305,"xbh_resid"
"venue_3949__base__L","venue_3949__base","L",12,"3949","Rickwood Field","STL",0.00052753251227868,0.00843745142459066,-1.80005865356451e-05,0.00236586390034557,0.000509531925743034,106.20979752076,0.00876287045078753,"xbh_resid"
"venue_3949__base__R","venue_3949__base","R",20,"3949","Rickwood Field","STL",0.00052753251227868,0.00843745142459066,5.81830907159959e-05,0.00236514127334244,0.000585715602994675,107.138267722955,0.00876267537828458,"xbh_resid"
"venue_3__base__L","venue_3__base","L",18889,"3","Fenway Park","BOS",0.00783166942036483,0.00240006731785574,0.00263537675561391,0.0019597598521272,0.0104670461759787,227.564602156156,0.00309854511154007,"xbh_resid"
"venue_3__base__R","venue_3__base","R",26480,"3","Fenway Park","BOS",0.00783166942036483,0.00240006731785574,-0.0020388332594587,0.00195307997149193,0.00579283616090613,170.598794330119,0.00309432456366202,"xbh_resid"
"venue_4169__base__L","venue_4169__base","L",1732,"4169","Marlins Park","MIA",-0.00862439017696544,0.00456968739828899,-7.43868046316006e-05,0.00228338900253315,-0.00869877698159704,-6.01424759634177,0.00510841543484577,"xbh_resid"
"venue_4169__base__R","venue_4169__base","R",2541,"4169","Marlins Park","MIA",-0.00862439017696544,0.00456968739828899,-0.000582538761608693,0.00227174708909938,-0.00920692893857414,-12.2072270804123,0.00510322229134816,"xbh_resid"
"venue_4169__cf_in_407__L","venue_4169__cf_in_407","L",6374,"4169","Marlins Park","MIA",-0.0107900088442018,0.0030295912899015,-0.00142646906892561,0.00213871192916735,-0.0122164779131274,-48.8853797467692,0.00370843795954709,"xbh_resid"
"venue_4169__cf_in_407__R","venue_4169__cf_in_407","R",10051,"4169","Marlins Park","MIA",-0.0107900088442018,0.0030295912899015,0.00060458688082354,0.00212595824653016,-0.0101854219633783,-24.1323749514677,0.00370109738453835,"xbh_resid"
"venue_4169__fence_reduced__L","venue_4169__fence_reduced","L",9439,"4169","loanDepot park","MIA",-0.00341650343829553,0.00272425414494286,0.000477623595127103,0.00206803570572007,-0.00293887984316843,64.1831103373851,0.00342028249218854,"xbh_resid"
"venue_4169__fence_reduced__R","venue_4169__fence_reduced","R",14084,"4169","loanDepot park","MIA",-0.00341650343829553,0.00272425414494286,-0.000737860946372213,0.00205786007348988,-0.00415436438466774,49.369685484139,0.00341413952970615,"xbh_resid"
"venue_4705__suntrust__L","venue_4705__suntrust","L",15230,"4705","Truist Park","ATL",-0.00290268326100548,0.0025040936309786,-0.000384536989557246,0.0019977148316523,-0.00328722025056272,59.9377955907907,0.00320333411640297,"xbh_resid"
"venue_4705__suntrust__R","venue_4705__suntrust","R",20065,"4705","Truist Park","ATL",-0.00290268326100548,0.0025040936309786,0.000163437664770913,0.00199120911837098,-0.00273924559623456,66.616104599444,0.00319928096074592,"xbh_resid"
"venue_4__base__L","venue_4__base","L",17150,"4","Guaranteed Rate Field","CHW",-0.00567111855254078,0.00241382963478377,-0.00180736563205516,0.00196465589266441,-0.00747848418459594,8.85777671178757,0.0031123056216158,"xbh_resid"
"venue_4__base__R","venue_4__base","R",26502,"4","Guaranteed Rate Field","CHW",-0.00567111855254078,0.00241382963478377,0.00137539274007235,0.00195609077884232,-0.00429572581246843,47.646877158424,0.00310690595944459,"xbh_resid"
"venue_5150__base__L","venue_5150__base","L",59,"5150","Gocheok Sky Dome","LAD",-0.00478448534482365,0.00808704512890461,-0.000341694220133306,0.00236181989716526,-0.00512617956495696,37.5259222333941,0.00842487342003342,"xbh_resid"
"venue_5150__base__R","venue_5150__base","R",64,"5150","Gocheok Sky Dome","LAD",-0.00478448534482365,0.00808704512890461,-2.27432275962517e-05,0.00236141288810392,-0.00480722857241991,41.4130605708244,0.00842475932861249,"xbh_resid"
"venue_5325__globe_life__L","venue_5325__globe_life","L",10009,"5325","Globe Life Field","TEX",-0.002709778589262,0.00272948787697763,-0.000795849669854266,0.00206687102493822,-0.00350562825911627,57.2760006344648,0.00342374939274139,"xbh_resid"
"venue_5325__globe_life__R","venue_5325__globe_life","R",13223,"5325","Globe Life Field","TEX",-0.002709778589262,0.00272948787697763,0.000589444022891875,0.00205977411051476,-0.00212033456637012,74.1589335855148,0.00341946976253844,"xbh_resid"
"venue_5340__base__L","venue_5340__base","L",129,"5340","Estadio Alfredo Harp Helu","AZ",0.0160655883048878,0.00744942005449581,0.000399493022230581,0.00235626358653748,0.0164650813271184,300.6642097159,0.00781318355330059,"xbh_resid"
"venue_5340__base__R","venue_5340__base","R",197,"5340","Estadio Alfredo Harp Helu","AZ",0.0160655883048878,0.00744942005449581,0.000824233580765824,0.00235166709081623,0.0168898218856536,305.840632888034,0.00781179859279234,"xbh_resid"
"venue_5355__sutter_health__L","venue_5355__sutter_health","L",158,"5355","Las Vegas Ballpark","ATH",0.0154989132345463,0.0074373463089513,0.000608263838402054,0.00235438512921843,0.0161071770729484,296.302337892121,0.00780110565599238,"xbh_resid"
"venue_5355__sutter_health__R","venue_5355__sutter_health","R",184,"5355","Las Vegas Ballpark","ATH",0.0154989132345463,0.0074373463089513,0.000572298745594769,0.00235274139103412,0.0160712119801411,295.864021993028,0.00780060973080673,"xbh_resid"
"venue_5365__base__L","venue_5365__base","L",12,"5365","TD Ameritrade Park","KCR",-0.00169652972150163,0.00839704747337325,-0.000104905522334798,0.00236591797946301,-0.00180143524383643,78.0454422072344,0.00872398843165386,"xbh_resid"
"venue_5365__base__R","venue_5365__base","R",32,"5365","TD Ameritrade Park","KCR",-0.00169652972150163,0.00839704747337325,-2.43202808898501e-05,0.00236422772925033,-0.00172085000239148,79.0275554120251,0.00872353019286575,"xbh_resid"
"venue_5381__base__L","venue_5381__base","L",109,"5381","London Stadium","BOS",0.00498176777448072,0.00741170092000501,0.00011528804899988,0.00235789195725948,0.0050970558234806,162.11913918773,0.00777772235360147,"xbh_resid"
"venue_5381__base__R","venue_5381__base","R",237,"5381","London Stadium","BOS",0.00498176777448072,0.00741170092000501,0.000264176533304124,0.00234947486223695,0.00524594430778484,163.933681700162,0.00777517476690309,"xbh_resid"
"venue_5__base__L","venue_5__base","L",16150,"5","Progressive Field","CLE",0.00341117281689662,0.00254900364588754,0.00129037314016446,0.00200297720635542,0.00470154595706108,157.298958029608,0.00324181080199436,"xbh_resid"
"venue_5__base__R","venue_5__base","R",16677,"5","Progressive Field","CLE",0.00341117281689662,0.00254900364588754,-0.00103054182590488,0.00200170868010317,0.00238063099099174,129.01336634431,0.00324102718698075,"xbh_resid"
"venue_5__wind_tunnel__L","venue_5__wind_tunnel","L",6128,"5","Progressive Field","CLE",-0.00343730470459754,0.00336109822356283,-0.000501637798122403,0.00217364809172955,-0.00393894250271994,51.9950877422725,0.00400271499049292,"xbh_resid"
"venue_5__wind_tunnel__R","venue_5__wind_tunnel","R",4539,"5","Progressive Field","CLE",-0.00343730470459754,0.00336109822356283,0.000239816000513355,0.00218208205690996,-0.00319748870408418,61.0313771834335,0.00400730125789485,"xbh_resid"
"venue_6130__base__L","venue_6130__base","L",16,"6130","Bristol Motor Speedway","CIN",-0.00285997690663294,0.00838764024368433,-7.97910416461626e-05,0.00236549881570475,-0.0029397679482791,64.1722867704293,0.00871482033690732,"xbh_resid"
"venue_6130__base__R","venue_6130__base","R",28,"6130","Bristol Motor Speedway","CIN",-0.00285997690663294,0.00838764024368433,-0.00013805531157685,0.00236443310204078,-0.00299803221820979,63.46220502543,0.0087145311263142,"xbh_resid"
"venue_680__base__L","venue_680__base","L",19137,"680","T-Mobile Park","SEA",-0.00683291681559481,0.00241589431534537,-0.000414178382600541,0.00196409888462676,-0.00724709519819535,11.6777742065198,0.00311355580831791,"xbh_resid"
"venue_680__base__R","venue_680__base","R",23427,"680","T-Mobile Park","SEA",-0.00683291681559481,0.00241589431534537,-0.000106289459881555,0.00195992230883805,-0.00693920627547637,15.4300962345883,0.00311092282122189,"xbh_resid"
"venue_7__base__L","venue_7__base","L",17633,"7","Kauffman Stadium","KCR",-0.00279927017408441,0.00242608421053868,0.000575349737437483,0.00196770043323873,-0.00222392043664693,72.896505761208,0.00312373647921732,"xbh_resid"
"venue_7__base__R","venue_7__base","R",25712,"7","Kauffman Stadium","KCR",-0.00279927017408441,0.00242608421053868,-0.000788572018255667,0.00196016427107904,-0.00358784219234008,56.2740381412204,0.00311899480061124,"xbh_resid"
"venue_7__walls_in__L","venue_7__walls_in","L",1347,"7","Kauffman Stadium","KCR",0.0072059652779601,0.00502794309061566,0.000375804145948685,0.00229816675357581,0.00758176942390879,192.400987245114,0.00552827117186837,"xbh_resid"
"venue_7__walls_in__R","venue_7__walls_in","R",1472,"7","Kauffman Stadium","KCR",0.0072059652779601,0.00502794309061566,0.000173079047343644,0.00229569627081476,0.00737904432530375,189.930323973372,0.00552724462008898,"xbh_resid"
