"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_2395__base__R","venue_2395__base","R",11566,"2395","AT&T Park","SFG",-0.0121478036146746,0.00194067651919129,0.00146664641144105,0.00161753606624033,-0.0106811572032335,-225.842937344534,0.00252639036526992,"hr_resid"
"venue_2395__bullpen_center__L","venue_2395__bullpen_center","L",10129,"2395","Oracle Park","SFG",-0.00929897060851884,0.00188146639961283,-0.00141300120863459,0.00160079205194918,-0.0107119718171534,-226.782978214803,0.00247031394896594,"hr_resid"
"venue_2395__bullpen_center__R","venue_2395__bullpen_center","R",13134,"2395","Oracle Park","SFG",-0.00929897060851884,0.00188146639961283,0.00059696603664293,0.00159571761581047,-0.00870200457187591,-165.466248322534,0.00246702868290579,"hr_resid"
"venue_2397__base__L","venue_2397__base","L",39,"2397","Tokyo Dome","CHC",-0.00210014400385836,0.0060934330755806,-0.000147461654260364,0.00192250574134784,-0.00224760565811872,31.4337935769834,0.00638951915030349,"hr_resid"
"venue_2397__base__R","venue_2397__base","R",49,"2397","Tokyo Dome","CHC",-0.00210014400385836,0.0060934330755806,-3.68373875974091e-05,0.0019213271467482,-0.00213698139145577,34.808534282057,0.00638916462860453,"hr_resid"
"venue_2523__steinbrenner__L","venue_2523__steinbrenner","L",1914,"2523","George M. Steinbrenner Field","TBR",0.00450973764926231,0.00296976641392182,-0.000563384016714797,0.00181157242119562,0.00394635363254751,220.388777635468,0.00347869331653347,"hr_resid"
"venue_2523__steinbrenner__R","venue_2523__steinbrenner","R",2157,"2523","George M. Steinbrenner Field","TBR",0.00450973764926231,0.00296976641392182,0.000959137987043354,0.00180809462522118,0.00546887563630566,266.835340721914,0.0034768834790674,"hr_resid"
"venue_2529__sutter_health__L","venue_2529__sutter_health","L",2683,"2529","Sutter Health Park","ATH",0.0086033243851944,0.00251427858912775,0.000429936536282367,0.00176909530547908,0.00903326092147677,375.571664797005,0.00307429585817864,"hr_resid"
"venue_2529__sutter_health__R","venue_2529__sutter_health","R",4230,"2529","Sutter Health Park","ATH",0.0086033243851944,0.00251427858912775,0.000325051901687393,0.00175661348819474,0.00892837628688179,372.372019218491,0.00306713021742702,"hr_resid"
"venue_2536__base__L","venue_2536__base","L",8,"2536","TD Ballpark","TOR",-0.00235899567095224,0.00627956137868583,-3.75068241837891e-05,0.00192644178796732,-0.00239650249513603,26.8914970999369,0.00656841450207806,"hr_resid"
"venue_2536__base__R","venue_2536__base","R",38,"2536","TD Ballpark","TOR",-0.00235899567095224,0.00627956137868583,-0.000169507857240149,0.00192265396381615,-0.00252850352819239,22.8646296430497,0.00656730457442478,"hr_resid"
"venue_2536__dunedin__L","venue_2536__dunedin","L",251,"2536","TD Ballpark","TOR",0.00966641444610919,0.00417086052145224,3.03149884838327e-05,0.00189981719559239,0.00969672943459302,395.81165612341,0.00458316297616366,"hr_resid"
"venue_2536__dunedin__R","venue_2536__dunedin","R",835,"2536","TD Ballpark","TOR",0.00966641444610919,0.00417086052145224,0.000817965375788876,0.00187422112765548,0.0104843798218981,419.839981043329,0.00457261219925318,"hr_resid"
"venue_2602__base__L","venue_2602__base","L",17583,"2602","Great American Ball Park","CIN",0.00981142825616145,0.00171970989530598,0.00197495897010516,0.00152237539170396,0.0117863872262666,459.559452352613,0.00229674311956716,"hr_resid"
"venue_2602__base__R","venue_2602__base","R",25388,"2602","Great American Ball Park","CIN",0.00981142825616145,0.00171970989530598,-0.00111395285645798,0.00151735802890167,0.00869747539970347,365.328079888503,0.00229342048300909,"hr_resid"
"venue_2680__base__L","venue_2680__base","L",17585,"2680","Petco Park","SDP",-0.00187311513875554,0.00172271444628283,-0.00170963549160655,0.00152428007722527,-0.00358275063036208,-9.29658340921615,0.00230025538087783,"hr_resid"
"venue_2680__base__R","venue_2680__base","R",24927,"2680","Petco Park","SDP",-0.00187311513875554,0.00172271444628283,0.00154525946561082,0.00151939841447742,-0.000327855673144722,89.9983256935676,0.0022970234228993,"hr_resid"
"venue_2681__base__L","venue_2681__base","L",19185,"2681","Citizens Bank Park","PHI",0.00502932930600082,0.00171751865412437,0.00125260749777941,0.00151914821151499,0.00628193680378023,291.638855360805,0.00229296350075931,"hr_resid"
"venue_2681__base__R","venue_2681__base","R",24346,"2681","Citizens Bank Park","PHI",0.00502932930600082,0.00171751865412437,-0.000811256537758013,0.00151582373914405,0.00421807276824281,228.677932042901,0.00229076230443445,"hr_resid"
"venue_2735__base__L","venue_2735__base","L",128,"2735","Journey Bank Ballpark","NYM",-0.00433813598851752,0.00556526022508371,-0.000144696071597217,0.00191290828331832,-0.00448283206011474,-36.7547671377626,0.00588483980013786,"hr_resid"
"venue_2735__base__R","venue_2735__base","R",107,"2735","Journey Bank Ballpark","NYM",-0.00433813598851752,0.00556526022508371,-0.000235998921062162,0.00191495419401567,-0.00457413490957968,-39.5400822577926,0.00588550515572597,"hr_resid"
"venue_2756__base__L","venue_2756__base","L",18,"2756","Sahlen Field","TOR",-0.00080768434326698,0.00630211920321185,6.46729320177684e-05,0.00192513121440866,-0.000743011411249211,77.3334465437268,0.00658960064375544,"hr_resid"
"venue_2756__base__R","venue_2756__base","R",23,"2756","Sahlen Field","TOR",-0.00080768434326698,0.00630211920321185,-0.000135551619533555,0.00192448077304933,-0.000943235962800534,71.2253297203713,0.00658941064870965,"hr_resid"
"venue_2756__buffalo__L","venue_2756__buffalo","L",298,"2756","Sahlen Field","TOR",0.00590927003783031,0.00405485000090362,-0.000251016100998322,0.00189598121108741,0.00565825393683199,272.61257820084,0.00447622087062564,"hr_resid"
"venue_2756__buffalo__R","venue_2756__buffalo","R",899,"2756","Sahlen Field","TOR",0.00590927003783031,0.00405485000090362,0.000769586639042468,0.00187105271172018,0.00667885667687278,303.747425141965,0.00446571906638377,"hr_resid"
"venue_2889__base__L","venue_2889__base","L",17934,"2889","Busch Stadium","STL",-0.00751672138903373,0.00171640469875739,-0.00043965645186218,0.00152030866844365,-0.00795637784089591,-142.719911051927,0.00229289850129947,"hr_resid"
"venue_2889__base__R","venue_2889__base","R",27043,"2889","Busch Stadium","STL",-0.00751672138903373,0.00171640469875739,-0.000219976672055111,0.00151470901843214,-0.00773669806108884,-136.018286558855,0.00228918948548085,"hr_resid"
"venue_2__base__L","venue_2__base","L",9254,"2","Oriole Park at Camden Yards","BAL",0.0081065824515126,0.00187758167688678,-0.000212324945007076,0.00160312728020221,0.00789425750650552,340.824847451471,0.00246887221822222,"hr_resid"
"venue_2__base__R","venue_2__base","R",16457,"2","Oriole Park at Camden Yards","BAL",0.0081065824515126,0.00187758167688678,0.000923721580581482,0.00159298895147571,0.00903030403209408,375.481460945163,0.00246230110930907,"hr_resid"
"venue_2__wall_deep__L","venue_2__wall_deep","L",5772,"2","Oriole Park at Camden Yards","BAL",-0.00586063886569459,0.00215139383655068,0.00208781775264361,0.00168535567659078,-0.00377282111305098,-15.0949368276168,0.00273293234394213,"hr_resid"
"venue_2__wall_deep__R","venue_2__wall_deep","R",6779,"2","Oriole Park at Camden Yards","BAL",-0.00586063886569459,0.00215139383655068,-0.00260212064122565,0.00168047788189687,-0.00846275950692024,-158.167758727536,0.00272992698647653,"hr_resid"
"venue_2__wall_medium__L","venue_2__wall_medium","L",3392,"2","Oriole Park at Camden Yards","BAL",0.00499187880563795,0.00249662410768344,0.00171749772102259,0.00175513048050801,0.00670937652666053,304.678473839492,0.00305182157713625,"hr_resid"
"venue_2__wall_medium__R","venue_2__wall_medium","R",3663,"2","Oriole Park at Camden Yards","BAL",0.00499187880563795,0.00249662410768344,-0.00127943324579618,0.00175227950314375,0.00371244555984176,213.253100102703,0.00305018284570021,"hr_resid"
"venue_31__base__L","venue_31__base","L",18743,"31","PNC Park","PIT",-0.00608398902875154,0.00171322535106795,0.00213088527464837,0.00151654101200973,-0.00395310375410318,-20.5946990907257,0.00228802048606419,"hr_resid"
"venue_31__base__R","venue_31__base","R",25982,"31","PNC Park","PIT",-0.00608398902875154,0.00171322535106795,-0.00266478835302044,0.00151207388584025,-0.00874877738177198,-166.893115231653,0.00228506204287366,"hr_resid"
"venue_3289__base__L","venue_3289__base","L",12725,"3289","Citi Field","NYM",-0.000478892701410258,0.0018341761127585,0.000529300830130109,0.00157695328856119,5.04081287198518e-05,101.537767155336,0.00241888066818474,"hr_resid"
"venue_3289__base__R","venue_3289__base","R",15187,"3289","Citi Field","NYM",-0.000478892701410258,0.0018341761127585,-0.000571326265462207,0.00157349578972235,-0.00105021896687246,67.9616705840572,0.00241662802534603,"hr_resid"
"venue_3289__rf_in_362__L","venue_3289__rf_in_362","L",6739,"3289","Citi Field","NYM",-0.000311454491703193,0.00205899280971859,-0.000456066971051774,0.00166326577917524,-0.000767521462754968,76.5857347532212,0.00264686691064138,"hr_resid"
"venue_3289__rf_in_362__R","venue_3289__rf_in_362","R",8072,"3289","Citi Field","NYM",-0.000311454491703193,0.00205899280971859,0.000428735147948952,0.00165853763925068,0.000117280656245758,103.577802741565,0.00264389835116331,"hr_resid"
"venue_32__base__L","venue_32__base","L",17825,"32","American Family Field","MIL",0.0046743495462015,0.00172329146548409,0.000242757107279894,0.00152431345708489,0.0049171066534814,250.002892450801,0.00230070967104943,"hr_resid"
"venue_32__base__R","venue_32__base","R",24498,"32","American Family Field","MIL",0.0046743495462015,0.00172329146548409,0.000167442450980233,0.00151981192223592,0.00484179199718174,247.705318473859,0.00229772969558665,"hr_resid"
"venue_3309__base__L","venue_3309__base","L",20138,"3309","Nationals Park","WSH",-5.69222450137843e-05,0.00171132831101096,-0.000801979543767211,0.0015144351283856,-0.000858901788780996,73.7980561074272,0.00228520422416815,"hr_resid"
"venue_3309__base__R","venue_3309__base","R",24814,"3309","Nationals Park","WSH",-5.69222450137843e-05,0.00171132831101096,0.000796984307631976,0.00151133663188884,0.000740062062618192,122.576579645112,0.00228315198857998,"hr_resid"
"venue_3312__base__L","venue_3312__base","L",20167,"3312","Target Field","MIN",-0.00229526205756967,0.00171051741571613,-0.00100617442740356,0.00151277503136563,-0.00330143648497323,-0.714720441941274,0.0022834969071561,"hr_resid"
"venue_3312__base__R","venue_3312__base","R",25005,"3312","Target Field","MIN",-0.00229526205756967,0.00171051741571613,0.000804752716674859,0.00150965070307011,-0.00149050934089481,54.5300258637143,0.00228142829708677,"hr_resid"
"venue_3313__base__L","venue_3313__base","L",17556,"3313","Yankee Stadium","NYY",0.00602239851800844,0.00172490997824216,0.00115717853158109,0.00152592136128681,0.00717957704958953,319.022567519317,0.00230298728478269,"hr_resid"
"venue_3313__base__R","venue_3313__base","R",24804,"3313","Yankee Stadium","NYY",0.00602239851800844,0.00172490997824216,-0.000628680355026064,0.00152088842685496,0.00539371816298237,264.542561821175,0.00229965563508555,"hr_resid"
"venue_3949__base__L","venue_3949__base","L",12,"3949","Rickwood Field","STL",-0.0020763988722234,0.0063444561658761,-7.07278378532145e-05,0.0019259052947732,-0.00214712671007662,34.4990378148847,0.00663032693350476,"hr_resid"
"venue_3949__base__R","venue_3949__base","R",20,"3949","Rickwood Field","STL",-0.0020763988722234,0.0063444561658761,-0.000111487439747884,0.00192486622190498,-0.00218788631197129,33.2556118308225,0.00663002518946602,"hr_resid"
"venue_3__base__L","venue_3__base","L",18889,"3","Fenway Park","BOS",-0.00448288587909153,0.00171392417518282,-0.00199924633011465,0.00151966759475672,-0.00648213220920618,-97.7460830427569,0.00229061687691979,"hr_resid"
"venue_3__base__R","venue_3__base","R",26480,"3","Fenway Park","BOS",-0.00448288587909153,0.00171392417518282,0.00160584874843171,0.00151484458188017,-0.00287703713065982,12.2321475411215,0.00228741998450827,"hr_resid"
"venue_4169__base__L","venue_4169__base","L",1732,"4169","Marlins Park","MIA",-0.00700597948054934,0.00297233771204273,0.000126315149262305,0.00182063682057823,-0.00687966433128703,-109.873330295369,0.00348561471004422,"hr_resid"
"venue_4169__base__R","venue_4169__base","R",2541,"4169","Marlins Park","MIA",-0.00700597948054934,0.00297233771204273,-0.000741127896944385,0.00180922171626866,-0.00774710737749372,-136.335836630311,0.00347966588813488,"hr_resid"
"venue_4169__cf_in_407__L","venue_4169__cf_in_407","L",6374,"4169","Marlins Park","MIA",-0.00623502936001556,0.00204652151641247,5.85589898169798e-05,0.00166558955842813,-0.00617647037019858,-88.4214612287256,0.00263864338141478,"hr_resid"
"venue_4169__cf_in_407__R","venue_4169__cf_in_407","R",10051,"4169","Marlins Park","MIA",-0.00623502936001556,0.00204652151641247,-0.000605716677529685,0.0016559584561744,-0.00684074603754524,-108.686075870781,0.00263257454323988,"hr_resid"
"venue_4169__fence_reduced__L","venue_4169__fence_reduced","L",9439,"4169","loanDepot park","MIA",-0.00476693220621268,0.00187970063281779,0.000972336128038415,0.00160254666353626,-0.00379459607817427,-15.7592111624425,0.00247010734135722,"hr_resid"
"venue_4169__fence_reduced__R","venue_4169__fence_reduced","R",14084,"4169","loanDepot park","MIA",-0.00476693220621268,0.00187970063281779,-0.00139066031751411,0.00159520823464759,-0.00615759252372679,-87.8455673599185,0.00246535266866692,"hr_resid"
"venue_4705__suntrust__L","venue_4705__suntrust","L",15230,"4705","Truist Park","ATL",-0.00123040996777365,0.0017656740798439,0.000813891696450801,0.00154682512748613,-0.000416518271322848,87.2935549582195,0.0023473970544531,"hr_resid"
"venue_4705__suntrust__R","venue_4705__suntrust","R",20065,"4705","Truist Park","ATL",-0.00123040996777365,0.0017656740798439,-0.000921866853264923,0.00154202844170089,-0.00215227682103857,34.3419268154337,0.00234423903884546,"hr_resid"
"venue_4__base__L","venue_4__base","L",17150,"4","Guaranteed Rate Field","CHW",0.00219825403494816,0.00172065512674666,0.000514434820629394,0.00152200054887068,0.00271268885557755,182.754189268517,0.00229720258922939,"hr_resid"
"venue_4__base__R","venue_4__base","R",26502,"4","Guaranteed Rate Field","CHW",0.00219825403494816,0.00172065512674666,-0.000321526090725047,0.00151623008841314,0.00187672794422311,157.25208741962,0.00229338347125135,"hr_resid"
"venue_5150__base__L","venue_5150__base","L",59,"5150","Gocheok Sky Dome","LAD",-0.00423945844760457,0.00595410569595458,-0.000324138205580414,0.00192019169768681,-0.00456359665318498,-39.2185987000842,0.00625607790827961,"hr_resid"
"venue_5150__base__R","venue_5150__base","R",64,"5150","Gocheok Sky Dome","LAD",-0.00423945844760457,0.00595410569595458,-4.78972969631835e-05,0.00191962883722687,-0.00428735574456775,-30.791501582619,0.00625590517122117,"hr_resid"
"venue_5325__globe_life__L","venue_5325__globe_life","L",10009,"5325","Globe Life Field","TEX",0.000861186498128476,0.00188309484704966,-0.000445467999634928,0.00160214313760516,0.000415718498493548,112.68204690561,0.00247242974346296,"hr_resid"
"venue_5325__globe_life__R","venue_5325__globe_life","R",13223,"5325","Globe Life Field","TEX",0.000861186498128476,0.00188309484704966,0.000521041791799762,0.00159643395067617,0.00138222828992824,142.16671634929,0.00246873399981783,"hr_resid"
"venue_5340__base__L","venue_5340__base","L",129,"5340","Estadio Alfredo Harp Helu","AZ",0.0173022490695231,0.00530766567495858,0.000487039923469937,0.00191255548484939,0.017789288992993,642.685971983714,0.00564173584987467,"hr_resid"
"venue_5340__base__R","venue_5340__base","R",197,"5340","Estadio Alfredo Harp Helu","AZ",0.0173022490695231,0.00530766567495858,0.00103132639790575,0.00190672081796689,0.0183335754674288,659.290156363041,0.00563976056183256,"hr_resid"
"venue_5355__sutter_health__L","venue_5355__sutter_health","L",158,"5355","Las Vegas Ballpark","ATH",0.0126806763284537,0.0052931970171398,0.000702736758897135,0.00191008653948025,0.0133834130873509,508.278854912604,0.00562728755712388,"hr_resid"
"venue_5355__sutter_health__R","venue_5355__sutter_health","R",184,"5355","Las Vegas Ballpark","ATH",0.0126806763284537,0.0052931970171398,0.000410061455486723,0.00190806619957384,0.0130907377839405,499.350404676652,0.00562660210821894,"hr_resid"
"venue_5365__base__L","venue_5365__base","L",12,"5365","TD Ameritrade Park","KCR",-0.00241930067214991,0.0062981791356718,-4.36932732646403e-05,0.00192598307205732,-0.00246299394541455,24.8630867830758,0.00658608162862129,"hr_resid"
"venue_5365__base__R","venue_5365__base","R",32,"5365","TD Ameritrade Park","KCR",-0.00241930067214991,0.0062981791356718,-0.000168613499520435,0.00192356784335997,-0.00258791417167035,21.0522287756111,0.00658537574273633,"hr_resid"
"venue_5381__base__L","venue_5381__base","L",109,"5381","London Stadium","BOS",-0.000729670128374889,0.00527164406540242,0.000311870401326837,0.00191470700194046,-0.000417799727048051,87.2544624432764,0.00560859465958919,"hr_resid"
"venue_5381__base__R","venue_5381__base","R",237,"5381","London Stadium","BOS",-0.000729670128374889,0.00527164406540242,-0.000375902917804122,0.0019040480446205,-0.00110557304617901,66.2730206136413,0.00560496477317348,"hr_resid"
"venue_5__base__L","venue_5__base","L",16150,"5","Progressive Field","CLE",-0.000351829994755454,0.00179008142450237,0.00115955786567416,0.00155037446325496,0.000807727870918706,124.64081531873,0.00236813269954653,"hr_resid"
"venue_5__base__R","venue_5__base","R",16677,"5","Progressive Field","CLE",-0.000351829994755454,0.00179008142450237,-0.00119043285844229,0.00154913926068766,-0.00154226285319774,52.951215988921,0.00236732421846952,"hr_resid"
"venue_5__wind_tunnel__L","venue_5__wind_tunnel","L",6128,"5","Progressive Field","CLE",-0.00276922138194863,0.00223237533436161,0.00120188610351505,0.00170025582632606,-0.00156733527843358,52.1863482381942,0.00280613070052374,"hr_resid"
"venue_5__wind_tunnel__R","venue_5__wind_tunnel","R",4539,"5","Progressive Field","CLE",-0.00276922138194863,0.00223237533436161,-0.00144490031894476,0.0017055370386194,-0.00421412170089339,-28.5573994670496,0.0028093337686307,"hr_resid"
"venue_6130__base__L","venue_6130__base","L",16,"6130","Bristol Motor Speedway","CIN",-0.00122482432530367,0.00628726190771197,-8.81104829112784e-05,0.00192537749538591,-0.00131293480821495,59.9471736713012,0.00657546506308903,"hr_resid"
"venue_6130__base__R","venue_6130__base","R",28,"6130","Bristol Motor Speedway","CIN",-0.00122482432530367,0.00628726190771197,-1.93745034433929e-05,0.00192385598036576,-0.00124419882874707,62.0440563428051,0.00657501970562485,"hr_resid"
"venue_680__base__L","venue_680__base","L",19137,"680","T-Mobile Park","SEA",0.00129711602035009,0.00172117013377276,-0.000101926452858226,0.00152221345367505,0.00119518956749186,136.460850818411,0.00229772940703223,"hr_resid"
"venue_680__base__R","venue_680__base","R",23427,"680","T-Mobile Park","SEA",0.00129711602035009,0.00172117013377276,0.000215755428054203,0.00151893526117462,0.00151287144840429,146.152160032201,0.00229555896396302,"hr_resid"
"venue_7__base__L","venue_7__base","L",17633,"7","Kauffman Stadium","KCR",-0.0085648725635325,0.0017261312862796,0.000149952762522699,0.001524903033847,-0.0084149198010098,-156.708344733438,0.00230322783938304,"hr_resid"
"venue_7__base__R","venue_7__base","R",25712,"7","Kauffman Stadium","KCR",-0.0085648725635325,0.0017261312862796,-0.000901566844326807,0.00151971378114691,-0.0094664394078593,-188.786351905497,0.00229979546787994,"hr_resid"
"venue_7__walls_in__L","venue_7__walls_in","L",1347,"7","Kauffman Stadium","KCR",-1.38809627231456e-05,0.00329794117590506,-0.000858312824084349,0.00183916226040448,-0.000872193786807494,73.3925659907926,0.00377610034557163,"hr_resid"
"venue_7__walls_in__R","venue_7__walls_in","R",1472,"7","Kauffman Stadium","KCR",-1.38809627231456e-05,0.00329794117590506,0.000857094694220242,0.00183666259427593,0.000843213731497096,125.723358794596,0.00377488350614193,"hr_resid"
