"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season","sp_skillz_weight_profile","sp_skillz_score_initial","sp_skillz_score_initial_stabilized","sp_skillz_reliability_initial","sp_skillz_rank_initial","sp_skillz_rank_initial_stabilized","sp_skillz_score","sp_skillz_score_stabilized","sp_skillz_reliability","sp_skillz_rank","sp_skillz_rank_stabilized","sp_skillz_starter_pool_flag","tbf_z","tbf_sample","tbf_rel","w_tbf","w_eff_tbf","ip_per_gs_z","ip_per_gs_sample","ip_per_gs_rel","w_ip_per_gs","w_eff_ip_per_gs","siera_z","siera_sample","siera_rel","w_siera","w_eff_siera","xfip_z","xfip_sample","xfip_rel","w_xfip","w_eff_xfip","k_minus_bb_pct_z","k_minus_bb_pct_sample","k_minus_bb_pct_rel","w_k_minus_bb_pct","w_eff_k_minus_bb_pct","contact_pct_z","contact_pct_sample","contact_pct_rel","w_contact_pct","w_eff_contact_pct","csw_pct_z","csw_pct_sample","csw_pct_rel","w_csw_pct","w_eff_csw_pct","ball_pct_z","ball_pct_sample","ball_pct_rel","w_ball_pct","w_eff_ball_pct","stuff_plus_z","stuff_plus_sample","stuff_plus_rel","w_stuff_plus","w_eff_stuff_plus","pitching_plus_z","pitching_plus_sample","pitching_plus_rel","w_pitching_plus","w_eff_pitching_plus"
676979,"Garrett Crochet","BOS",814,205.333333333333,32,2.85518506041598,2.64371918029572,5.54347826,0.73444239,0.29038401,1037,3151,,116.057816677276,112.139955442393,205.333333333333,,,6.41666666666667,32.9101872421453,1,205.333333333333,0,2025,"high_ip",17.111500563819,15.3354803202825,0.897841687464854,9,5,15.0911882660407,13.5470772604249,0.897841687464854,11,6,TRUE,1.49580209731185,814,0.998773006134969,0,0,1.37543500983836,32,0.96969696969697,0,0,-1.89164059132911,205.333333333333,0.872521246458923,-1.61,-1.40475920679887,-2.02469946033822,205.333333333333,0.872521246458923,-1.34,-1.16917847025496,1.27649698972103,814,0.87152034261242,2,1.74304068522484,-0.630916728927914,814,0.844398340248963,-1.73,-1.46080912863071,0.463879010779918,3151,0.940316323485527,1.19,1.11897642494778,-1.10358896487016,3151,0.954559224477431,-0.58,-0.55364435019691,1.6057816677276,3151,0.969240233774223,1.56,1.51201476468779,1.2139955442393,3151,0.913068675746161,1.64,1.4974326282237
680885,"Spencer Schwellenbach","ATL",434,110.666666666667,17,3.29776934479324,3.00718466130046,6,0.74078624,0.30324221,492,1573,,109.903220878421,117.981629535328,110.666666666667,,,6.50980392156863,31.2778130959949,1,110.666666666667,0,2025,"high_ip",16.9748302510047,13.9837965431098,0.824260585943499,11,7,14.4364343920125,11.9777939907017,0.824260585943499,12,8,TRUE,-0.1268516699456,434,0.997701149425287,0,0,1.5151856277609,17,0.944444444444444,0,0,-1.07270073597735,110.666666666667,0.786729857819905,-1.61,-1.26663507109005,-1.41276652640984,110.666666666667,0.786729857819905,-1.34,-1.05421800947867,1.56732179035523,434,0.783393501805054,2,1.56678700361011,-0.44280361021569,434,0.743150684931507,-1.73,-1.28565068493151,1.15264473032296,1573,0.887196841511562,1.19,1.05576424139876,-1.81042811276622,1573,0.912942542077771,-0.58,-0.529506674405107,0.9903220878421,1573,0.940227136879857,1.56,1.46675433353258,1.7981629535328,1573,0.839829151094501,1.64,1.37731980779498
690997,"Nolan McLean","NYM",188,48,8,3.0399592442229,2.78448425183694,3.5625,0.74121406,0.32162162,269,740,,117.022922868742,112.629364005413,48,,,6,36.3513513513514,1,48,0,2025,"low_ip",15.4273555650721,11.2696091161896,0.693417773919641,13,14,13.4790880538606,10.1166163495611,0.693417773919641,13,14,TRUE,-1.17730647717016,188,0.994708994708995,0,0,0.750234877026979,8,0.888888888888889,0,0,-1.5497420000303,48,0.615384615384615,-0.76,-0.467692307692308,-1.78770643699872,48,0.615384615384615,-0.42,-0.258461538461538,0.0145250899267541,188,0.61038961038961,1.23,0.750779220779221,-0.430117535600518,188,0.556213017751479,-2,-1.11242603550296,2.13716103535996,740,0.787234042553192,1.26,0.991914893617021,0.386479664590678,740,0.831460674157303,-0.01,-0.00831460674157303,1.7022922868742,740,0.880952380952381,1.75,1.54166666666667,1.2629364005413,740,0.711538461538462,1.15,0.818269230769231
669302,"Logan Gilbert","SEA",535,131,25,2.85645708894854,2.95295927620116,5.58064516,0.6946217,0.30751391,727,2156,,95.8594142259414,107.514132961413,131,,,5.24,33.7198515769944,1,131,0,2025,"high_ip",15.0157213119024,12.3724674365679,0.853806456371748,14,11,13.458869335671,11.0639424577454,0.853806456371748,14,9,TRUE,0.304432620825459,535,0.998134328358209,0,0,-0.390130165220981,25,0.961538461538462,0,0,-1.88928688176637,131,0.813664596273292,-1.61,-1.31,-1.50406075029455,131,0.813664596273292,-1.34,-1.09031055900621,1.30017397010468,535,0.816793893129771,2,1.63358778625954,-1.81171296231499,535,0.781021897810219,-1.73,-1.35116788321168,1.38146373486264,2156,0.915110356536503,1.19,1.08898132427844,-0.752993821056957,2156,0.934952298352125,-0.58,-0.542272333044232,-0.414058577405859,2156,0.955673758865248,1.56,1.49085106382979,0.7514132961413,2156,0.87785016286645,1.64,1.43967426710098
519242,"Chris Sale","ATL",510,125.666666666667,20,2.88028564700671,2.98334776952709,5.15625,0.72745694,0.31166913,674,2031,,106.745925002114,105.520455927417,120,5.66666666666667,,6.28333333333333,33.1856228458887,0.954907161803713,120,5.66666666666667,2025,"high_ip",14.7453419106555,12.3208713911599,0.845924802022895,17,12,12.864551796701,10.7829189084697,0.845924802022895,15,11,TRUE,0.19767908350589,510,0.998043052837573,0,0,1.17537096733872,20,0.952380952380952,0,0,-1.8451954926723,120,0.8,-1.61,-1.288,-1.45289847808319,120,0.8,-1.34,-1.072,1.02981524020691,510,0.80952380952381,2,1.61904761904762,-0.838055104694725,510,0.772727272727273,-1.73,-1.33681818181818,1.60404334111854,2031,0.910354101299865,1.19,1.08332138054684,-0.984321780989959,2031,0.931224209078404,-0.58,-0.540110041265475,0.674592500211401,2031,0.9530736743313,1.56,1.48679493195683,0.5520455927417,2031,0.871299871299871,1.64,1.42893178893179
694973,"Paul Skenes","PIT",733,187.666666666667,32,3.09664733385941,3.02996388323901,5.14285714,0.72151045,0.29295963,1045,2997,,106.850750250083,115.719659886629,187.666666666667,,,5.86458333333333,34.8682015348682,1,187.666666666667,0,2025,"high_ip",14.8126891911342,13.0429532446315,0.889826828454192,15,9,12.4766447196743,10.9957770727302,0.889826828454192,16,10,TRUE,1.14992063639645,733,0.998637602179837,0,0,0.547044833863279,32,0.96969696969697,0,0,-1.44484867786362,187.666666666667,0.862174578866769,-1.61,-1.3881010719755,-1.37441527480012,187.666666666667,0.862174578866769,-1.34,-1.15531393568147,1.02128338838443,733,0.859320046893318,2,1.71864009378664,-1.01438537405656,733,0.830124575311438,-1.73,-1.43611551528879,0.601845348414227,2997,0.937441351266813,1.19,1.11555520800751,-0.255743415796515,2997,0.952335557673975,-0.58,-0.552354623450906,0.6850750250083,2997,0.967710687762351,1.56,1.50962867290927,1.5719659886629,2997,0.909008189262966,1.64,1.49077343039126
594798,"Jacob deGrom","TEX",669,172.666666666667,30,3.3245469467339,3.36591041200367,5,0.7237037,0.2888804,883,2617,,110.726919249904,119.383153463452,172.666666666667,,,5.75555555555556,33.7409247229652,1,172.666666666667,0,2025,"high_ip",14.7827811585543,12.9673987103228,0.879852214429848,16,10,11.9738645354927,10.5415224725966,0.879852214429848,17,12,TRUE,0.87663158085835,669,0.998507462686567,0,0,0.383450799110968,30,0.967741935483871,0,0,-1.02315255671742,172.666666666667,0.851973684210526,-1.61,-1.37167763157895,-0.808813434367484,172.666666666667,0.851973684210526,-1.34,-1.14164473684211,0.930276990179446,669,0.847908745247148,2,1.6958174904943,-0.949349300124233,669,0.816849816849817,-1.73,-1.41315018315018,0.383336242463813,2617,0.929002484913028,1.19,1.1055129570465,-0.74386887591089,2617,0.945789663895916,-0.58,-0.548558005059631,1.0726919249904,2617,0.963194700036805,1.56,1.50258373205742,1.9383153463452,2617,0.897154610901611,1.64,1.47133356187864
702056,"Trey Yesavage","TOR",62,14,3,3.87296634636928,3.23041592666081,2.28571429,0.67256637,0.33054393,84,239,,105.530125523013,98.9060251046025,14,,,4.66666666666667,35.1464435146443,1,14,0,2025,"low_ip",12.6275029492607,5.32039696741918,0.444660240414668,21,44,11.5808490613852,4.98220418011529,0.444660240414668,18,30,TRUE,-1.71534430526079,62,0.984126984126984,0,0,-1.25040554796944,3,0.75,0,0,-0.00837973340889747,14,0.318181818181818,-0.76,-0.241818181818182,-1.03693286325457,14,0.318181818181818,-0.42,-0.133636363636364,-0.798844607567495,62,0.340659340659341,1.23,0.419010989010989,-2.46571595900111,62,0.292452830188679,-2,-0.584905660377358,2.61509583705352,239,0.544419134396355,1.26,0.685968109339408,-0.135261034745771,239,0.61439588688946,-0.01,-0.0061439588688946,0.5530125523013,239,0.705014749262537,1.75,1.23377581120944,-0.109397489539749,239,0.443413729128015,1.15,0.509925788497217
686218,"Emmet Sheehan","LAD",291,73.3333333333333,12,3.19568876637389,3.37157922039794,4.04545455,0.68815331,0.29668412,407,1146,,102.05342225907,108.302708619626,59.6666666666667,13.6666666666667,,6.11111111111111,35.5148342059337,0.813636363636364,59.6666666666667,13.6666666666667,2025,"low_ip",12.6541736689904,9.10076026962972,0.766712215684475,20,21,10.8915971209959,7.78400214071457,0.766712215684475,19,19,TRUE,-0.737481903413535,291,0.996575342465753,0,0,0.916954912443347,12,0.923076923076923,0,0,-1.26158646255165,59.6666666666667,0.66542750929368,-0.76,-0.505724907063197,-0.799269390341641,59.6666666666667,0.66542750929368,-0.42,-0.279479553903346,0.32218877472549,291,0.708029197080292,1.23,0.870875912408759,-2.00351904473292,291,0.659863945578231,-2,-1.31972789115646,0.801352358320813,1146,0.851411589895988,1.26,1.07277860326895,0.0242569060019854,1146,0.884259259259259,-0.01,-0.00884259259259259,0.205342225907,1146,0.919743178170145,1.75,1.60955056179775,0.8302708619626,1146,0.79253112033195,1.15,0.911410788381743
694819,"Jacob Misiorowski","MIL",273,66,14,3.55669609566479,3.65604562443644,2.80645161,0.73830156,0.28669528,403,1165,,118.578232272812,128.827108135846,63.6666666666667,2.33333333333333,,4.71428571428571,34.5922746781116,0.964646464646465,63.6666666666667,2.33333333333333,2025,"low_ip",13.8883959951321,11.1616991536933,0.76429846260825,18,16,10.7941347354605,8.94220507379772,0.76429846260825,20,16,TRUE,-0.814344450283625,273,0.996350364963504,0,0,-1.17895410421957,14,0.933333333333333,0,0,-0.593593267885014,63.6666666666667,0.679715302491103,-0.76,-0.516583629893238,-0.320339834923792,63.6666666666667,0.679715302491103,-0.42,-0.285480427046263,-0.467111605604021,273,0.694656488549618,1.23,0.854427480916031,-0.516481408997485,273,0.645390070921986,-2,-1.29078014184397,0.266287530428855,1165,0.853479853479853,1.26,1.07538461538462,-0.375223318594184,1165,0.885931558935361,-0.01,-0.00885931558935361,1.8578232272812,1165,0.92094861660079,1.75,1.61166007905138,2.8827108135846,1165,0.795221843003413,1.15,0.914505119453925
605483,"Blake Snell","LAD",254,61.3333333333333,11,3.64190191734266,3.0896685766105,2.76923077,0.67494824,0.30126336,390,1029,,97.9371624266145,112.545029354207,61.3333333333333,,,5.57575757575758,37.9008746355685,1,61.3333333333333,0,2025,"low_ip",11.6370871221853,8.00562031130432,0.749914565345365,24,27,10.1057451506245,6.87912837200193,0.749914565345365,21,22,TRUE,-0.895477138646498,254,0.996078431372549,0,0,0.113667469073572,11,0.916666666666667,0,0,-0.435931900902261,61.3333333333333,0.671532846715328,-0.76,-0.51036496350365,-1.27389605057251,61.3333333333333,0.671532846715328,-0.42,-0.282043795620438,-0.490822948184195,254,0.679144385026738,1.23,0.835347593582888,-2.39508676788419,254,0.628712871287129,-2,-1.25742574257426,1.04664513130306,1029,0.83726606997559,1.26,1.05495524816924,1.05744331618004,1029,0.872773536895674,-0.01,-0.00872773536895674,-0.206283757338549,1029,0.911426040744021,1.75,1.59499557130204,1.2545029354207,1029,0.774266365688488,1.15,0.890406320541761
657277,"Logan Webb","SFG",856,207,34,3.13603703524115,2.78212657280014,4.86956522,0.76805832,0.30408288,1117,3282,,104.654862385321,110.795896024465,207,,,6.08823529411765,34.0341255332115,1,207,0,2025,"high_ip",12.4981515801578,11.2254375573873,0.900905338559599,22,15,9.95081185096531,8.98610498023072,0.900905338559599,22,15,TRUE,1.67514804000873,856,0.998833138856476,0,0,0.882630199269389,34,0.971428571428571,0,0,-1.37196358571151,207,0.873417721518987,-1.61,-1.40620253164557,-1.79167584131812,207,0.873417721518987,-1.34,-1.17037974683544,0.847184191818374,856,0.877049180327869,2,1.75409836065574,0.365890798159227,856,0.850894632206759,-1.73,-1.47204771371769,1.19767628041926,3282,0.942561746122918,1.19,1.12164847788627,-0.616909127518879,3282,0.956293706293706,-0.58,-0.55465034965035,0.4654862385321,3282,0.97043169722058,1.56,1.5138734476641,1.0795896024465,3282,0.916247906197655,1.64,1.50264656616415
687888,"Brandon Walter","HOU",212,53.6666666666667,9,3.20936801744104,3.13986780288265,13,0.77560976,0.2797546,268,815,,96.717881773399,101.815837438424,53.6666666666667,,,5.96296296296296,32.8834355828221,1,53.6666666666667,0,2025,"low_ip",13.870721232191,8.81829820544012,0.714811270172965,19,23,9.75574714223505,6.12295037852423,0.714811270172965,23,27,TRUE,-1.07482308134337,212,0.995305164319249,0,0,0.694661531888189,9,0.9,0,0,-1.23627493594376,53.6666666666667,0.641434262948207,-0.76,-0.487490039840638,-1.18938029482939,53.6666666666667,0.641434262948207,-0.42,-0.269402390438247,6.02663539158573,212,0.63855421686747,1.23,0.785421686746988,0.589812380347999,212,0.585635359116022,-2,-1.17127071823204,-0.105498758034384,815,0.80295566502463,1.26,1.01172413793103,-1.11517277984631,815,0.844559585492228,-0.01,-0.00844559585492228,-0.3282118226601,815,0.890710382513661,1.75,1.55874316939891,0.1815837438424,815,0.730941704035874,1.15,0.840582959641256
543135,"Nathan Eovaldi","TEX",496,130,22,3.17236941768304,3.03006623158088,6.14285714,0.74665294,0.290625,634,1920,,97.2603133159269,104.403279373368,130,,,5.90909090909091,33.0208333333333,1,130,0,2025,"high_ip",11.9408941466305,9.7788323995303,0.845701231173164,23,18,9.198275827014,7.53071133592806,0.845701231173164,24,20,TRUE,0.137897102606931,496,0.997987927565392,0,0,0.613827575322677,22,0.956521739130435,0,0,-1.30473563146228,130,0.8125,-1.61,-1.308125,-1.37424296044182,130,0.8125,-1.34,-1.08875,1.65832818856022,496,0.805194805194805,2,1.61038961038961,-0.268839340324536,496,0.767801857585139,-1.73,-1.32829721362229,0.476787944437248,1920,0.905660377358491,1.19,1.0777358490566,-1.0556777742906,1920,0.927536231884058,-0.58,-0.537971014492754,-0.273968668407311,1920,0.95049504950495,1.56,1.48277227722772,0.440327937336799,1920,0.864864864864865,1.64,1.41837837837838
666200,"Jesus Luzardo","PHI",758,183.666666666667,32,3.40202728525284,3.24886332297371,3.78947368,0.71677105,0.30580431,1060,3015,,101.601362126246,112.911707641196,183.666666666667,,,5.73958333333333,35.1575456053068,1,183.666666666667,0,2025,"high_ip",11.4989216427363,10.1278343639923,0.89069950810135,25,17,9.05853882741655,7.99812448512182,0.89069950810135,25,18,TRUE,1.25667417371602,758,0.998682476943347,0,0,0.359484794019865,32,0.96969696969697,0,0,-0.87978610775147,183.666666666667,0.859594383775351,-1.61,-1.38394695787832,-1.00587470246888,183.666666666667,0.859594383775351,-1.34,-1.15185647425897,0.159117492547517,758,0.863325740318907,2,1.72665148063781,-1.15492200635787,758,0.834801762114537,-1.73,-1.44420704845815,1.28988685208505,3015,0.937791601866252,1.19,1.11597200622084,-0.130453685693949,3015,0.95260663507109,-0.58,-0.552511848341232,0.1601362126246,3015,0.967897271268058,1.56,1.50991974317817,1.2911707641196,3015,0.909502262443439,1.64,1.49158371040724
